,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2021,X2022,X2023,X2024,X2025,X2026,X2027,X2028,X2029,X2030,X2031,X2032,X2033,X2034,X2035,X2036,X2037,X2038,X2039,X2040,X2061,X2062,X2063,X2064,X2065,X2066,X2067,X2068,X2069,X2070,X2071,X2072,X2073,X2074,X2075,X2076,X2077,X2078,X2079,X2080,OBJECTID,CTRY20CD,CTRY20NM,BNG_E,BNG_N,LONG,LAT,Shape__Are,Shape__Len,geometry,
18921,15.564223,15.371793,15.371793,16.206072,18.672342,16.333685,17.566874,17.21269,16.552343,16.692734,15.438462,15.899655,15.512794,17.409145,16.35526,17.574194,17.147388,17.431904,17.296041,16.756777,17.311996,17.785215,20.855745,16.21771,20.446707,19.001806,17.888235,18.267828,18.286917,18.487322,17.565956,19.604326,18.983103,19.015875,17.963861,18.35717,18.061136,18.061035,18.735838,18.381132,21.661438,20.47463,21.80742,22.431131,23.383139,23.736687,23.212198,23.335602,19.341135,22.158377,21.86907,24.035128,21.727541,23.342295,22.329592,24.45047,20.616455,20.372541,23.765066,23.395163,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 522500)
18922,15.422442,15.21539,15.21539,16.053877,18.644228,16.170767,17.414457,17.008331,16.451227,16.637491,15.3333435,15.745036,15.310649,17.21633,16.19532,17.402191,16.984869,17.306017,17.131773,16.60219,17.105803,17.620424,20.870478,16.067963,20.419466,18.840218,17.707952,18.124441,18.129341,18.31524,17.456507,19.50987,18.815125,18.928284,17.816116,18.21806,17.951097,17.93027,18.615652,18.217768,21.590714,20.365513,21.619303,22.451698,23.364103,23.704737,23.19925,23.23999,19.216051,22.123713,21.886454,24.08169,21.650047,23.419497,22.160471,24.509033,20.515036,20.227274,23.82367,23.409533,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 517500)
18923,15.628868,15.402356,15.402356,16.216396,18.895315,16.300884,17.609673,17.199545,16.6813,16.904243,15.570279,15.919597,15.51518,17.389818,16.375437,17.548326,17.175116,17.529093,17.309736,16.75899,17.26976,17.767378,21.233732,16.236662,20.626837,19.000963,17.922554,18.298515,18.299553,18.483664,17.655733,19.70491,18.953121,19.12673,17.969828,18.46715,18.20014,18.187204,18.872343,18.417517,21.808426,20.652336,21.891586,22.73783,23.622042,24.004303,23.478453,23.502161,19.442442,22.435938,22.202696,24.40036,21.878126,23.681711,22.307531,24.927185,20.718256,20.418102,24.090828,23.69751,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 512500)
18924,15.722562,15.509679,15.509679,16.301645,18.90344,16.320879,17.690725,17.298475,16.78467,17.028456,15.682641,15.959285,15.601293,17.523249,16.431986,17.584595,17.25648,17.603476,17.359793,16.775381,17.369686,17.850983,21.197763,16.305384,20.581942,19.002037,18.096912,18.364195,18.333069,18.555758,17.713276,19.679945,18.997986,19.14999,18.039116,18.562605,18.300047,18.269257,19.013535,18.50445,21.797644,20.671394,21.929955,22.69227,23.553122,24.033796,23.401398,23.56942,19.450293,22.354355,22.237587,24.325647,21.839357,23.478653,22.342226,24.98448,20.685823,20.465368,23.99011,23.660833,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 507500)
18925,15.993599,15.8340025,15.8340025,16.59693,18.906332,16.583374,17.826584,17.5339,17.033213,17.272535,15.955058,16.192007,15.792356,17.62959,16.58555,17.78193,17.540848,17.805075,17.570963,16.95938,17.63331,18.075048,21.046705,16.579573,20.57432,19.199335,18.386305,18.595299,18.522608,18.748549,17.936943,19.596918,19.188114,19.225874,18.291054,18.748198,18.467855,18.326666,19.230536,18.782412,21.690773,20.683462,21.811743,22.55076,23.347624,24.008337,23.188354,23.655603,19.634203,22.160574,22.26609,24.095558,21.928045,23.16136,22.40747,24.807463,20.745195,20.550474,23.76996,23.32931,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 502500)
18997,18.888983,18.096888,18.096888,18.737028,20.542562,18.446068,20.84447,19.681181,19.143715,19.797674,17.845192,17.800413,18.032364,19.447515,19.704178,19.847534,19.13388,20.554235,20.189768,19.255638,20.131176,20.371325,23.567373,19.034683,24.314848,21.438475,20.258593,21.184072,21.172884,20.976313,20.39599,22.540428,21.878286,22.18254,20.466894,21.609987,20.826097,20.739214,22.060385,20.442429,24.546692,24.537165,24.597555,26.558474,26.489891,25.888414,27.083727,26.418272,23.894257,26.593584,24.806107,28.204103,25.931509,27.008749,27.130114,28.361885,24.496162,25.48809,26.665627,27.702906,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 142500)
18998,18.03473,17.275908,17.275908,17.839018,19.730812,17.56507,19.993837,18.818785,18.175797,18.828684,16.859901,16.921244,17.133135,18.54219,19.000929,18.87958,18.232138,19.884531,19.416761,18.441946,19.367249,19.45274,22.894083,18.071182,23.850122,20.803566,19.466682,20.244734,20.3126,20.035345,19.535868,21.849329,21.05669,21.7279,19.7528,20.985903,19.97022,19.976204,21.480463,19.545404,23.997955,23.947775,24.015432,26.216698,26.127867,25.500135,26.778053,25.685492,23.540062,25.908743,24.304926,27.901144,25.393112,26.695038,26.868769,27.860678,24.081503,25.07783,26.074507,27.44375,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 137500)
18999,17.039576,16.387985,16.387985,16.970228,18.984121,16.615076,19.077375,17.84826,17.159067,17.815016,15.851352,15.976956,16.163431,17.573889,18.243547,17.985292,17.286484,19.068209,18.554245,17.580173,18.478891,18.468395,22.126886,17.066202,23.223557,19.981024,18.594301,19.276587,19.363413,19.058352,18.61143,21.040548,20.151983,21.126589,18.912115,20.162413,19.07971,19.060953,20.653242,18.580614,23.165176,23.287748,23.400026,25.703934,25.598516,25.0904,26.161478,24.912882,22.910734,25.260065,23.723673,27.379099,24.811874,26.276535,26.435007,27.162558,23.364733,24.617018,25.426682,26.962137,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 132500)
19000,17.573713,16.984665,16.984665,17.559225,19.706387,17.119339,19.74726,18.423967,17.697105,18.386282,16.36828,16.514715,16.693548,18.086119,18.965918,18.56845,17.86051,19.766218,19.17413,18.201048,19.146078,19.05293,22.814352,17.642578,24.14308,20.585497,19.174955,19.883165,19.999126,19.62725,19.125227,21.759298,20.7792,21.857155,19.467613,20.849546,19.746965,19.70133,21.33201,19.143808,23.803223,24.13587,24.239622,26.63671,26.461683,25.730833,27.118513,25.836752,23.811953,26.172937,24.531977,28.236053,25.609064,27.254913,27.376375,27.99729,24.129715,25.466608,26.301437,27.940115,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 127500)
19001,18.216633,17.68032,17.68032,18.202877,20.363169,17.730936,20.429676,19.052168,18.336632,19.05441,17.029829,17.138746,17.275463,18.681738,19.66237,19.211512,18.519888,20.397804,19.82711,18.87372,19.78494,19.701548,23.469503,18.355675,24.900702,21.333221,19.778954,20.553741,20.693972,20.247747,19.733076,22.46476,21.47812,22.573267,20.10028,21.570328,20.441122,20.373537,22.065613,19.806509,24.568563,24.912268,25.079702,27.49716,27.359436,26.361551,27.948418,26.716766,24.68437,27.03611,25.276846,29.079544,26.35171,28.122843,28.186659,28.839258,24.892832,26.232496,27.108603,28.883554,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 122500)
19002,18.299795,17.815613,17.815613,18.29918,20.426493,17.866663,20.512152,19.154955,18.412544,19.14648,17.109268,17.223745,17.35372,18.721304,19.768036,19.300268,18.673311,20.524689,19.902435,19.046179,19.91628,19.865112,23.616701,18.467482,25.057718,21.439787,19.881897,20.674173,20.776722,20.31694,19.807978,22.591898,21.621569,22.760788,20.244963,21.690828,20.547945,20.46522,22.25849,19.887178,24.802374,25.074379,25.320847,27.654322,27.5449,26.504736,28.083525,26.842112,24.846903,27.249403,25.48197,29.296373,26.513895,28.321259,28.329216,28.85823,25.033981,26.341532,27.31027,29.082941,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 117500)
19003,19.17441,18.721243,18.721243,19.175491,21.244278,18.761284,21.441696,20.044222,19.280972,20.010883,17.942795,18.099268,18.19449,19.5357,20.744633,20.197878,19.61197,21.36585,20.82961,19.966093,20.840992,20.810516,24.446764,19.401247,26.077402,22.412643,20.728704,21.524338,21.70014,21.17619,20.694925,23.475683,22.575148,23.680056,21.142082,22.618612,21.484444,21.372286,23.25351,20.774216,25.842512,26.01203,26.361986,28.67449,28.511454,27.336554,29.086706,27.872139,25.801819,28.301962,26.447157,30.273,27.552515,29.299627,29.21113,29.921606,26.011663,27.264196,28.32872,30.086359,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 112500)
19004,19.362494,18.949194,18.949194,19.363752,21.365911,18.903978,21.650024,20.267817,19.488363,20.244072,18.07236,18.296335,18.359724,19.669613,20.926722,20.383842,19.821169,21.587118,21.057024,20.201479,21.042772,20.995617,24.607168,19.615934,26.277039,22.636887,20.950792,21.697138,21.896376,21.401672,20.910814,23.706179,22.835333,23.912437,21.312689,22.831688,21.670732,21.593668,23.535583,20.90954,26.136206,26.217642,26.64109,28.864122,28.682259,27.523392,29.371231,27.93483,26.042267,28.478292,26.700357,30.428467,27.808142,29.45238,29.33065,30.032988,26.255194,27.483835,28.61519,30.209402,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 107500)
19005,19.399559,18.945627,18.945627,19.364992,21.293213,18.928131,21.630066,20.318956,19.598814,20.317635,18.077593,18.339264,18.374615,19.691626,20.950949,20.353865,19.910784,21.658188,21.051296,20.26813,21.093016,21.110691,24.525915,19.675657,26.339556,22.686224,21.01341,21.760818,21.891226,21.402517,20.936428,23.755432,22.851862,23.97557,21.371672,22.889893,21.688766,21.602211,23.602331,20.93467,26.261099,26.278265,26.749687,28.866278,28.750616,27.57004,29.417353,27.936264,26.066751,28.487364,26.846062,30.41018,27.831778,29.47351,29.254305,30.011671,26.340387,27.45115,28.72101,30.21344,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 102500)
19006,19.73297,19.219687,19.219687,19.660955,21.412134,19.189285,21.88218,20.64451,19.936594,20.664057,18.366333,18.626879,18.685862,19.991209,21.221025,20.684381,20.316978,21.926111,21.264563,20.532568,21.443247,21.4541,24.649923,20.069803,26.63357,22.92192,21.311806,22.134384,22.180717,21.668344,21.192335,24.086073,23.156332,24.254923,21.728859,23.22455,22.024572,21.797167,23.88273,21.329123,26.555603,26.487806,27.052711,29.040022,29.032457,27.7371,29.554068,28.254875,26.276125,28.767756,27.23324,30.570143,28.052681,29.788492,29.354614,30.138575,26.674383,27.697092,29.120598,30.427086,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 97500)
19007,19.663418,19.182833,19.182833,19.661001,21.152723,19.13877,21.75659,20.519077,19.84824,20.61451,18.308565,18.589233,18.737427,19.871702,21.107874,20.588074,20.259106,21.816133,21.075651,20.452524,21.404577,21.416985,24.411657,20.082373,26.415573,22.79709,21.236895,22.100473,21.956263,21.650293,21.182945,24.099825,23.054781,24.13304,21.646225,23.123056,21.906012,21.731918,23.809072,21.310701,26.525576,26.25228,26.824142,28.777252,28.844187,27.537512,29.355598,28.014631,26.107199,28.574593,27.194296,30.330858,27.869658,29.759394,28.988047,29.71412,26.590681,27.540117,29.19593,30.323044,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 92500)
19008,19.185436,18.759882,18.759882,19.239899,20.62687,18.644033,21.100876,20.04875,19.380024,20.217714,17.89393,18.164736,18.287155,19.454887,20.591692,20.1191,19.802185,21.18035,20.468897,19.895714,21.004509,20.92337,23.636885,19.64113,25.618277,22.315622,20.873686,21.556803,21.239557,21.16393,20.747738,23.435942,22.564882,23.679117,21.16636,22.5581,21.341759,21.26581,23.306353,20.832909,25.906723,25.638342,25.953257,27.85718,27.944023,26.681314,28.473711,27.34182,25.469126,27.751406,26.540419,29.665705,27.127485,28.935911,28.304552,28.76374,26.097387,26.88623,28.407028,29.695982,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 87500)
19009,19.006033,18.471922,18.471922,18.98662,20.261879,18.364311,20.592562,19.752672,19.210768,19.980658,17.738733,17.97348,17.90008,19.272055,20.24685,19.889297,19.600937,20.665363,20.201612,19.59334,20.73391,20.659706,23.173689,19.455986,24.944109,22.066069,20.759886,21.39564,20.803484,20.92308,20.369806,22.698744,22.276674,23.331978,20.929497,22.158676,21.0831,21.024965,22.897524,20.663027,25.31128,25.120749,25.258509,27.022934,27.233553,26.060282,27.646896,26.656458,24.827868,27.104773,26.094069,28.917013,26.41533,27.885252,27.567406,28.055992,25.607489,26.395737,27.711206,29.077515,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(302500, 82500)
19162,16.020403,15.821675,15.821675,16.607561,19.22381,16.94559,18.208857,17.69922,17.120432,17.053434,15.945335,16.483154,16.090355,17.828506,16.779902,17.940523,17.783714,17.958063,17.837984,17.272852,17.91113,18.303865,21.377218,16.83373,20.789019,19.610886,18.349226,18.631186,18.76585,18.997,18.023783,20.156649,19.548826,19.339077,18.40381,18.875845,18.64338,18.601776,19.230642,18.937447,22.311945,21.157331,22.441599,22.85916,23.978203,24.207815,23.844736,23.992584,20.059118,22.74337,22.331991,24.276724,22.23809,23.68733,22.932917,25.031729,21.418913,20.851662,24.240835,24.126299,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(307500, 537500)
19163,15.929023,15.697803,15.697803,16.53786,19.21985,16.8118,18.168587,17.534264,17.007288,16.989294,15.826488,16.340788,15.962077,17.719046,16.756737,17.911348,17.629812,17.879442,17.737116,17.179945,17.770338,18.209671,21.371538,16.732897,20.870607,19.492188,18.253685,18.649715,18.707237,18.891565,17.97911,20.13279,19.42768,19.372293,18.32955,18.798113,18.528505,18.51401,19.174208,18.825235,22.259775,21.050604,22.465242,22.940369,23.96084,24.109854,23.81521,24.087,19.965643,22.748549,22.30317,24.517883,22.213617,23.784325,22.941994,25.199484,21.344618,20.800737,24.34891,24.118322,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(307500, 532500)
19164,15.943578,15.681117,15.681117,16.52517,19.228281,16.756952,18.086271,17.504091,16.93033,17.010042,15.790057,16.284792,15.909794,17.689924,16.745398,17.919706,17.533655,17.858356,17.69842,17.150019,17.692026,18.159674,21.403543,16.640017,20.967146,19.383291,18.208178,18.663141,18.676048,18.837633,17.9421,20.148508,19.34971,19.385164,18.311638,18.734854,18.469893,18.494003,19.13232,18.769035,22.240242,21.009214,22.3871,23.032164,24.048239,24.072556,23.814545,24.138025,19.869621,22.743454,22.322052,24.624634,22.170273,23.89479,22.919504,25.210054,21.27082,20.823439,24.385277,24.151987,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(307500, 527500)
19165,15.468491,15.208049,15.208049,16.029175,18.840143,16.23999,17.56296,17.037521,16.433647,16.569847,15.325034,15.776859,15.368808,17.231354,16.257341,17.447578,17.024498,17.317394,17.209618,16.649168,17.141628,17.662523,21.096779,16.108744,20.572256,18.931234,17.727665,18.192732,18.208136,18.347471,17.477446,19.733381,18.840181,18.93493,17.838816,18.234247,17.974525,18.049929,18.63928,18.251688,21.823042,20.520248,21.918259,22.750017,23.627329,23.649145,23.458658,23.551691,19.342709,22.30986,21.937883,24.302858,21.74476,23.654993,22.427935,24.71263,20.743452,20.39269,24.028215,23.758844,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(307500, 522500)
19166,15.186975,14.89975,14.89975,15.741002,18.63562,15.9080305,17.264315,16.725876,16.134855,16.338882,15.095502,15.466113,15.039761,16.92514,15.937035,17.146921,16.69772,16.986969,16.869745,16.331163,16.766626,17.331474,20.780813,15.791068,20.244553,18.558838,17.410515,17.864052,17.908895,18.023586,17.189005,19.419386,18.479856,18.652435,17.536207,17.927393,17.702589,17.710548,18.361164,17.922121,21.46728,20.203287,21.601517,22.51565,23.348192,23.412355,23.2503,23.19121,19.016907,22.071466,21.73458,24.144785,21.46959,23.490984,22.019491,24.545458,20.389517,20.055025,23.766928,23.483938,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(307500, 517500)
19167,14.679036,14.421769,14.421769,15.224366,18.109161,15.320727,16.744993,16.204302,15.602168,15.899948,14.609967,14.91373,14.538196,16.354084,15.431029,16.631575,16.176899,16.459366,16.354645,15.75394,16.228722,16.778944,20.28958,15.242638,19.705355,17.96734,16.947042,17.32512,17.400427,17.492983,16.644348,18.866232,17.934038,18.127241,16.99467,17.419065,17.22325,17.176805,17.8707,17.40346,20.86521,19.746212,21.109407,21.95095,22.764345,22.91997,22.73839,22.693628,18.53181,21.568552,21.167421,23.636637,20.978792,22.948881,21.426298,24.091658,19.810295,19.489809,23.31318,22.936316,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(307500, 512500)
19168,14.955653,14.695987,14.695987,15.467885,18.344814,15.509135,17.023033,16.473015,15.909978,16.2182,14.908278,15.147232,14.798589,16.678503,15.74353,16.866453,16.42558,16.761477,16.624773,15.964953,16.513624,17.056524,20.592363,15.507733,20.006098,18.193169,17.302895,17.59542,17.63047,17.77503,16.93276,19.099432,18.21456,18.429253,17.250397,17.728401,17.544792,17.486982,18.189959,17.724016,21.143158,20.066582,21.419413,22.24697,23.081938,23.252657,22.99086,22.991926,18.769386,21.7907,21.443205,23.914375,21.23964,23.11159,21.734169,24.479485,20.064646,19.769526,23.641525,23.272995,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(307500, 507500)
19169,15.881053,15.666562,15.666562,16.422659,19.13394,16.448557,17.939028,17.429483,16.938484,17.150377,15.809642,16.099106,15.731979,17.602663,16.656904,17.754343,17.418676,17.805433,17.546524,16.845346,17.51741,17.969961,21.397148,16.477535,20.872179,19.155396,18.276278,18.577288,18.493221,18.733309,17.872503,19.77928,19.173227,19.332483,18.178774,18.723179,18.490713,18.433607,19.183947,18.718086,21.957533,20.905481,22.179827,23.072838,23.944113,24.212397,23.680445,23.926218,19.68672,22.591108,22.317896,24.600225,22.053381,23.698992,22.714254,25.229517,20.91104,20.679987,24.30491,23.897598,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(307500, 502500)
19170,16.159658,16.024096,16.024096,16.71408,19.107155,16.778662,18.128008,17.72916,17.162693,17.408575,16.051912,16.371931,16.066484,17.888407,16.844496,17.998968,17.72131,18.070518,17.81205,17.115292,17.819218,18.27436,21.408068,16.71602,20.90859,19.410973,18.58856,18.906263,18.693272,18.976667,18.072496,19.783073,19.443739,19.543108,18.378695,18.950945,18.64562,18.667242,19.39154,18.972612,22.018158,20.952951,22.11415,22.889658,23.759117,24.377512,23.5765,23.924372,19.904907,22.523802,22.48969,24.37857,22.190758,23.397612,22.833342,24.912752,20.960278,20.85448,24.05179,23.545492,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(307500, 497500)
19241,19.243063,18.315931,18.315931,18.964214,20.77181,18.70973,21.195099,20.015697,19.383642,20.1791,18.170986,18.070065,18.350586,19.739105,19.849901,20.088879,19.421867,20.878265,20.423819,19.612268,20.373417,20.71834,23.946798,19.286566,24.567438,21.759727,20.488413,21.575562,21.48194,21.353165,20.698355,22.850555,22.064585,22.298609,20.658962,21.895548,21.017508,21.031923,22.339556,20.621475,24.887358,24.615181,24.912241,26.583893,26.658884,26.192467,27.463663,26.471008,23.994003,26.74122,25.007492,28.389854,26.089548,27.16265,27.08137,28.495687,24.491995,25.572515,26.841002,27.772232,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(307500, 142500)
